OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
206010747,BANCROFT HEALTHCARE CENTER,020000007,Parent Facility,1475 BANCROFT AVENUE,SAN LEANDRO,94577,01,Alameda,Not Applicable,36,Open,1961-07-28,Long Term Care Facility,Skilled Nursing Facility,37.72560900,-122.14758710
206010749,ST. FRANCIS HEALTHCARE CENTER,020000009,Parent Facility,718 BARTLETT AVENUE,HAYWARD,94541,01,Alameda,Not Applicable,62,Open,1965-12-09,Long Term Care Facility,Skilled Nursing Facility,37.66902370,-122.11787050
206010750,VISTA POST ACUTE,020000010,Parent Facility,3269 D STREET,HAYWARD,94541,01,Alameda,Not Applicable,71,Open,1963-05-20,Long Term Care Facility,Skilled Nursing Facility,37.67912030,-122.04683060
206010757,BERKELEY PINES SKILLED NURSING CENTER,020000011,Parent Facility,2223 ASHBY AVENUE,BERKELEY,94705,01,Alameda,Not Applicable,36,Open,1960-03-07,Long Term Care Facility,Skilled Nursing Facility,37.85608360,-122.26269730
206010760,BETHESDA HOME,020000013,Parent Facility,22427 MONTGOMERY STREET,HAYWARD,94541,01,Alameda,Not Applicable,40,Open,1972-06-12,Long Term Care Facility,Skilled Nursing Facility,37.67221550,-122.08864740
206010770,VALLEY POINTE NURSING & REHABILITATION CENTER,020000016,Parent Facility,20090 STANTON AVENUE,CASTRO VALLEY,94546,01,Alameda,Not Applicable,50,Open,1961-05-15,Long Term Care Facility,Skilled Nursing Facility,37.69769220,-122.09038090
206010774,EAST BAY POST-ACUTE,020000018,Parent Facility,20259 LAKE CHABOT ROAD,CASTRO VALLEY,94546,01,Alameda,Not Applicable,91,Open,1960-09-02,Long Term Care Facility,Skilled Nursing Facility,37.69678460,-122.08769460
206010797,FREMONT HEALTHCARE CENTER,020000025,Parent Facility,39022 PRESIDIO WAY,FREMONT,94538,01,Alameda,Not Applicable,115,Open,1968-05-31,Long Term Care Facility,Skilled Nursing Facility,37.54444900,-121.99091740
206010798,DRIFTWOOD HEALTHCARE CENTER - HAYWARD,020000026,Parent Facility,19700 HESPERIAN BOULEVARD,HAYWARD,94541,01,Alameda,Not Applicable,88,Open,1968-05-28,Long Term Care Facility,Skilled Nursing Facility,37.66840760,-122.11866920
206010806,HAYWARD HEALTHCARE & WELLNESS CENTER,020000031,Parent Facility,1805 WEST STREET,HAYWARD,94545,01,Alameda,Not Applicable,99,Open,1968-01-19,Long Term Care Facility,Skilled Nursing Facility,37.64527100,-122.11615820
206010807,ELMWOOD CARE CENTER,020000032,Parent Facility,2829 SHATTUCK AVENUE,BERKELEY,94705,01,Alameda,Not Applicable,77,Open,1966-05-17,Long Term Care Facility,Skilled Nursing Facility,37.85750930,-122.26631920
206010808,BAY AREA HEALTHCARE CENTER,020000033,Parent Facility,1833 - 10TH AVENUE,OAKLAND,94606,01,Alameda,Not Applicable,99,Open,1963-11-26,Long Term Care Facility,Skilled Nursing Facility,37.79542200,-122.24575800
206010815,CRESTWOOD TREATMENT CENTER - FREMONT,020000036,Parent Facility,2171 MOWRY AVENUE,FREMONT,94538,01,Alameda,Not Applicable,88,Open,1963-11-19,Long Term Care Facility,Skilled Nursing Facility,37.55828900,-121.98264540
206010824,WINDSOR POST ACUTE CARE CENTER OF HAYWARD,020000039,Parent Facility,25919 GADING ROAD,HAYWARD,94544,01,Alameda,Not Applicable,99,Open,1962-09-19,Long Term Care Facility,Skilled Nursing Facility,37.64733610,-122.08261130
206010825,THE VINEYARDS HEALTHCARE CENTER,140000040,Parent Facility,76 FENTON STREET,LIVERMORE,94550,01,Alameda,Not Applicable,83,Open,1966-06-27,Long Term Care Facility,Skilled Nursing Facility,37.67686530,-121.78303250
206010831,SAGE POST ACUTE,020000041,Parent Facility,1832 B STREET,HAYWARD,94541,01,Alameda,Not Applicable,99,Open,1961-03-01,Long Term Care Facility,Skilled Nursing Facility,37.68257290,-122.06754310
206010832,HAYWARD HILLS HEALTH CARE CENTER,020000042,Parent Facility,1768 B STREET,HAYWARD,94541,01,Alameda,Not Applicable,74,Open,1965-02-01,Long Term Care Facility,Skilled Nursing Facility,37.68206840,-122.06924670
206010845,REDWOOD HEALTHCARE CENTER LLC,020000045,Parent Facility,3145 HIGH STREET,OAKLAND,94619,01,Alameda,Not Applicable,44,Open,1968-12-01,Long Term Care Facility,Skilled Nursing Facility,37.78562720,-122.19933040
206010848,OAKLAND HEALTHCARE & WELLNESS CENTER,020000048,Parent Facility,3030 WEBSTER STREET,OAKLAND,94609,01,Alameda,Not Applicable,98,Open,1959-11-16,Long Term Care Facility,Skilled Nursing Facility,37.81937620,-122.26296880
206010851,BELLAKEN SKILLED NURSING FACILITY,020000634,Parent Facility,2780 26TH AVENUE,OAKLAND,94601,01,Alameda,Not Applicable,61,Open,2000-06-01,Long Term Care Facility,Skilled Nursing Facility,37.79329990,-122.22116700
206010854,ALL SAINTS SUBACUTE & TRANSITIONAL CARE,020000050,Parent Facility,1652 MONO AVENUE,SAN LEANDRO,94578,01,Alameda,Not Applicable,70,Open,1965-12-17,Long Term Care Facility,Skilled Nursing Facility,37.70446730,-122.11946780
206010855,JONES CONVALESCENT HOSPITAL,020000051,Parent Facility,524 CALLAN AVENUE,SAN LEANDRO,94577,01,Alameda,Not Applicable,25,Open,1964-11-25,Long Term Care Facility,Skilled Nursing Facility,37.72775990,-122.15131640
206010863,KYAKAMEENA CARE CENTER,020000055,Parent Facility,2131 CARLETON STREET,BERKELEY,94704,01,Alameda,Not Applicable,60,Open,1965-12-14,Long Term Care Facility,Skilled Nursing Facility,37.86174940,-122.26519120
206010866,LAKE PARK HEALTHCARE CENTER,020000057,Parent Facility,1850 ALICE STREET,OAKLAND,94612,01,Alameda,Not Applicable,35,Open,1965-01-04,Long Term Care Facility,Skilled Nursing Facility,37.80509600,-122.26383790
206010874,AVONDALE VILLA POST-ACUTE,140000658,Parent Facility,788 HOLMES STREET,LIVERMORE,94550,01,Alameda,Not Applicable,37,Open,1964-09-07,Long Term Care Facility,Skilled Nursing Facility,37.67303180,-121.77977750
206010875,LAKE MERRITT HEALTHCARE CENTER LLC,020000061,Parent Facility,309 MACARTHUR BOULEVARD,OAKLAND,94610,01,Alameda,Not Applicable,53,Open,1961-08-24,Long Term Care Facility,Skilled Nursing Facility,37.81417040,-122.25194780
206010876,WINDSOR GARDENS CARE CENTER OF HAYWARD,020000062,Parent Facility,1628 B STREET,HAYWARD,94541,01,Alameda,Not Applicable,75,Open,1963-12-11,Long Term Care Facility,Skilled Nursing Facility,37.68026840,-122.07248250
206010879,MASONIC HOME,020000063,Parent Facility,34400 MISSION BOULEVARD,UNION CITY,94587,01,Alameda,Not Applicable,125,Open,1954-02-01,Long Term Care Facility,Skilled Nursing Facility,37.59836640,-122.00599890
206010881,MCCLURE POST ACUTE,020000064,Parent Facility,2910 MCCLURE STREET,OAKLAND,94609,01,Alameda,Not Applicable,60,Open,1963-01-07,Long Term Care Facility,Skilled Nursing Facility,37.81824690,-122.26614200
206010889,FRUITVALE HEALTHCARE CENTER,020000067,Parent Facility,3020 EAST 15TH STREET,OAKLAND,94601,01,Alameda,Not Applicable,140,Open,1973-06-01,Long Term Care Facility,Skilled Nursing Facility,37.77957080,-122.22690630
206010900,GARFIELD NEUROBEHAVIORAL CENTER,020000074,Parent Facility,1451 - 28TH AVENUE,OAKLAND,94601,01,Alameda,Not Applicable,96,Open,1970-01-12,Long Term Care Facility,Skilled Nursing Facility,37.78081810,-122.22947200
206010904,BAY MARINA POST ACUTE,020000296,Parent Facility,2919 FRUITVALE AVENUE,OAKLAND,94602,01,Alameda,Not Applicable,94,Open,1969-11-19,Long Term Care Facility,Skilled Nursing Facility,37.79369570,-122.21960850
206010906,EXCELL HEALTH CARE CENTER,020000080,Parent Facility,3025 HIGH STREET,OAKLAND,94619,01,Alameda,Not Applicable,99,Open,1970-03-04,Long Term Care Facility,Skilled Nursing Facility,37.78521520,-122.20081070
206010912,WE CARE SKILLED NURSING - FREMONT,020000082,Parent Facility,2100 PARKSIDE DRIVE,FREMONT,94536,01,Alameda,Not Applicable,99,Open,1971-09-24,Long Term Care Facility,Skilled Nursing Facility,37.55875290,-121.98121120
206010914,KAISER PERMANENTE POST ACUTE CARE CENTER,020000084,Parent Facility,1440 - 168TH AVENUE,SAN LEANDRO,94578,01,Alameda,Not Applicable,176,Suspense,2024-11-01,Long Term Care Facility,Skilled Nursing Facility,37.69231010,-122.10665260
206010915,MISSION VALLEY POST ACUTE,020000085,Parent Facility,2400 PARKSIDE DRIVE,FREMONT,94536,01,Alameda,Not Applicable,85,Open,1963-09-03,Long Term Care Facility,Skilled Nursing Facility,37.55898760,-121.98220850
206010917,EDEN HEALTHCARE CENTER,020000086,Parent Facility,27350 TAMPA AVENUE,HAYWARD,94544,01,Alameda,Not Applicable,121,Open,1969-03-20,Long Term Care Facility,Skilled Nursing Facility,37.63494510,-122.07621970
206010920,PIEDMONT GARDENS HEALTH FACILITY,020000088,Parent Facility,110 FORTY-FIRST STREET,OAKLAND,94611,01,Alameda,Not Applicable,94,Open,1969-07-07,Long Term Care Facility,Skilled Nursing Facility,37.82632660,-122.25116450
206010926,PLEASANTON NURSING AND REHABILITATION CENTER,140000091,Parent Facility,300 NEAL STREET,PLEASANTON,94566,01,Alameda,Not Applicable,139,Open,1973-07-18,Long Term Care Facility,Skilled Nursing Facility,37.65919740,-121.87126970
206010934,CANYON CREEK POST-ACUTE,020000298,Parent Facility,22103 REDWOOD ROAD,CASTRO VALLEY,94546,01,Alameda,Not Applicable,70,Open,1963-10-11,Long Term Care Facility,Skilled Nursing Facility,37.68643250,-122.07457570
206010944,SAN LEANDRO HEALTHCARE CENTER,020000097,Parent Facility,368 JUANA AVENUE,SAN LEANDRO,94577,01,Alameda,Not Applicable,62,Open,1970-05-16,Long Term Care Facility,Skilled Nursing Facility,37.72454030,-122.15167530
206010952,"BAY VIEW REHABILITATION HOSPITAL, LLC",020000099,Parent Facility,516 WILLOW STREET,ALAMEDA,94501,01,Alameda,Not Applicable,170,Open,1967-02-20,Long Term Care Facility,Skilled Nursing Facility,37.75999710,-122.25468590
206010953,ALAMEDA HEALTHCARE & WELLNESS CENTER,020000268,Parent Facility,430 WILLOW STREET,ALAMEDA,94501,01,Alameda,Not Applicable,166,Open,1962-02-26,Long Term Care Facility,Skilled Nursing Facility,37.75847780,-122.25547750
206010956,ALAMEDA HOSPITAL-SOUTH SHORE CONVALESCENT HOSPITAL,140000002,Distinct Part Facility,625 WILLOW STREET,ALAMEDA,94501,01,Alameda,None,26,Open,2008-08-16,Hospital,General Acute Care Hospital,37.76185910,-122.25406710
206010959,"SERENETHOS CARE CENTER, LLC",020000103,Parent Facility,22822 MYRTLE STREET,HAYWARD,94541,01,Alameda,Not Applicable,36,Open,1964-03-16,Long Term Care Facility,Skilled Nursing Facility,37.66590170,-122.09097890
206010961,ST. JOHN KRONSTADT CONVALESCENT CENTER,020000104,Parent Facility,4432 JAMES AVENUE,CASTRO VALLEY,94546,01,Alameda,Not Applicable,49,Open,1960-07-01,Long Term Care Facility,Skilled Nursing Facility,37.70704860,-122.06998450
206010966,ST. PAUL'S TOWERS,020000106,Parent Facility,100 BAY PLACE,OAKLAND,94610,01,Alameda,Not Applicable,43,Open,1966-11-01,Long Term Care Facility,Skilled Nursing Facility,37.81205370,-122.26051540
206010968,WE CARE SKILLED NURSING FACILITY,020000294,Parent Facility,21863 VALLEJO STREET,HAYWARD,94541,01,Alameda,Not Applicable,28,Open,2019-03-12,Long Term Care Facility,Skilled Nursing Facility,37.67649620,-122.09445000
206010972,MEDICAL HILL HEALTHCARE CENTER,020000110,Parent Facility,475 - 29TH STREET,OAKLAND,94609,01,Alameda,Not Applicable,124,Open,1964-06-15,Long Term Care Facility,Skilled Nursing Facility,37.81751160,-122.26660810
206010974,GOLDEN HARBOR HEALTHCARE CENTER,020000112,Parent Facility,442 SUNSET BOULEVARD,HAYWARD,94541,01,Alameda,Not Applicable,99,Open,1969-09-01,Long Term Care Facility,Skilled Nursing Facility,37.67499370,-122.09711080
206010988,WASHINGTON CENTER,020000260,Parent Facility,14766 WASHINGTON AVENUE,SAN LEANDRO,94578,01,Alameda,Not Applicable,99,Open,1969-11-01,Long Term Care Facility,Skilled Nursing Facility,37.69773800,-122.13864030
206010989,PARK BRIDGE REHABILITATION AND WELLNESS CENTER,140000002,Distinct Part Facility,2401 BLANDING AVENUE,ALAMEDA,94501,01,Alameda,None,120,Open,2012-08-01,Hospital,General Acute Care Hospital,37.77078220,-122.23662820
206010990,THE REHABILITATION CENTER OF OAKLAND,020000269,Parent Facility,210 40TH STREET,OAKLAND,94611,01,Alameda,Not Applicable,70,Open,1963-07-22,Long Term Care Facility,Skilled Nursing Facility,37.82629570,-122.25473970
206010994,CRESTWOOD MANOR - FREMONT,020000122,Parent Facility,4303 STEVENSON BOULEVARD,FREMONT,94538,01,Alameda,Not Applicable,126,Open,2000-01-01,Long Term Care Facility,Skilled Nursing Facility,37.53773680,-121.97706450
206010995,"PRINCETON MANOR HEALTHCARE CENTER, LLC",020000123,Parent Facility,2124 57TH AVENUE,OAKLAND,94621,01,Alameda,Not Applicable,82,Open,1968-01-18,Long Term Care Facility,Skilled Nursing Facility,37.76951540,-122.19544600
206011527,CHAPARRAL HOUSE,020000156,Parent Facility,1309 ALLSTON WAY,BERKELEY,94702,01,Alameda,Not Applicable,49,Open,1978-11-01,Long Term Care Facility,Skilled Nursing Facility,37.86748450,-122.28556650
206013368,NILES CANYON POST ACUTE,020000175,Parent Facility,38650 MISSION BOULEVARD,FREMONT,94536,01,Alameda,Not Applicable,73,Open,1950-11-10,Long Term Care Facility,Skilled Nursing Facility,37.57093850,-121.96556310
206013489,ST. ANTHONY CARE CENTER,020000180,Parent Facility,553 SMALLEY AVENUE,HAYWARD,94541,01,Alameda,Not Applicable,30,Open,1956-04-25,Long Term Care Facility,Skilled Nursing Facility,37.67123480,-122.09184340
206013570,WINDSOR COUNTRY DRIVE CARE CENTER,020000181,Parent Facility,2500 COUNTRY DRIVE,FREMONT,94536,01,Alameda,Not Applicable,126,Open,1968-03-11,Long Term Care Facility,Skilled Nursing Facility,37.55694380,-121.98475480
206013647,EMMANUEL POST ACUTE CARE - HAYWARD,020000205,Parent Facility,26660 PATRICK AVENUE,HAYWARD,94544,01,Alameda,Not Applicable,99,Open,1969-06-02,Long Term Care Facility,Skilled Nursing Facility,37.64049830,-122.08048190
206013653,MARINA GARDEN NURSING CENTER,020000211,Parent Facility,3201 FERNSIDE BOULEVARD,ALAMEDA,94501,01,Alameda,Not Applicable,32,Open,1958-03-14,Long Term Care Facility,Skilled Nursing Facility,37.76342320,-122.22573780
206013696,MERCY RETIREMENT & CARE CENTER,020000237,Parent Facility,3431 FOOTHILL BOULEVARD,OAKLAND,94601,01,Alameda,Not Applicable,59,Open,1985-01-15,Long Term Care Facility,Skilled Nursing Facility,37.78204360,-122.22049410
206014054,MORTON BAKAR CENTER,020000398,Parent Facility,494 BLOSSOM WAY,HAYWARD,94541,01,Alameda,Not Applicable,97,Open,1992-04-01,Long Term Care Facility,Skilled Nursing Facility,37.67934690,-122.10429240
206014077,OAKLAND HEIGHTS NURSING AND REHABILITATION,020000442,Parent Facility,2361 E. 29TH STREET,OAKLAND,94606,01,Alameda,Not Applicable,48,Open,1993-07-26,Long Term Care Facility,Skilled Nursing Facility,37.79472400,-122.22510410
206014176,GEORGE MARK CHILDREN'S HOUSE,020000648,Parent Facility,2121 GEORGE MARK LANE,SAN LEANDRO,94578,01,Alameda,Not Applicable,9,Open,2011-01-25,Long Term Care Facility,Congregate Living Health Facility,37.70843350,-122.11615400
206014238,BAYWOOD COURT HEALTH CENTER,550000793,Parent Facility,21966 DOLORES STREET,CASTRO VALLEY,94546,01,Alameda,Not Applicable,56,Open,2008-10-02,Long Term Care Facility,Skilled Nursing Facility,37.68522720,-122.07806310
206014286,STRATFORD VILLA POST-ACUTE,550003515,Parent Facility,752 HOLMES STREET,LIVERMORE,94550,01,Alameda,Not Applicable,27,Open,2016-05-19,Long Term Care Facility,Skilled Nursing Facility,37.67327830,-121.77969090
206014299,"CENTER FOR DISCOVERY, FREMONT",550001930,Parent Facility,46890 Rancho Higuera Rd,Fremont,94539,01,Alameda,Not Applicable,6,Open,2012-05-17,Long Term Care Facility,Congregate Living Health Facility,37.49443050,-121.90788630
206014308,ALL SAINT'S MAUBERT,550002156,Parent Facility,15731 MAUBERT AVE,SAN LEANDRO,94578,01,Alameda,Not Applicable,14,Open,2012-12-13,Long Term Care Facility,Skilled Nursing Facility,37.70453360,-122.11875790
206014317,NEURORESTORATIVE CALIFORNIA - PLEASANTON,550002309,Parent Facility,446 SYCAMORE RD,PLEASANTON,94566,01,Alameda,Not Applicable,12,Open,2013-06-13,Long Term Care Facility,Congregate Living Health Facility,37.64439590,-121.87869710
206014349,CREEKVIEW SKILLED NURSING,550003252,Parent Facility,2900 STONERIDGE DR,PLEASANTON,94588,01,Alameda,Not Applicable,73,Open,2015-09-28,Long Term Care Facility,Skilled Nursing Facility,37.69540190,-121.85461540
206030915,KIT CARSON NURSING & REHABILITATION CENTER,030000053,Parent Facility,811 COURT STREET,JACKSON,95642,03,Amador,Not Applicable,199,Open,1970-02-10,Long Term Care Facility,Skilled Nursing Facility,38.35332630,-120.76720950
206040800,CHICO TERRACE CARE CENTER,230000006,Parent Facility,188 COHASSET LANE,CHICO,95926,04,Butte,Not Applicable,76,Open,1964-08-31,Long Term Care Facility,Skilled Nursing Facility,39.75038080,-121.85271480
206040999,OAKWOOD HEALTHCARE,230000031,Parent Facility,375 COHASSET ROAD,CHICO,95926,04,Butte,Not Applicable,99,Open,1963-06-25,Long Term Care Facility,Skilled Nursing Facility,39.75104780,-121.84911180
206042208,AUTUMN CREEK POST ACUTE,230000046,Parent Facility,587 RIO LINDO AVENUE,CHICO,95926,04,Butte,Not Applicable,184,Open,1969-06-02,Long Term Care Facility,Skilled Nursing Facility,39.75436390,-121.84905560
206042213,GRIDLEY POST ACUTE,550008226,Parent Facility,246 SPRUCE STREET,GRIDLEY,95948,04,Butte,Not Applicable,82,Open,2022-11-15,Long Term Care Facility,Skilled Nursing Facility,39.36759860,-121.68977770
206042237,FEATHER RIVER CARE CENTER,230000059,Parent Facility,1 GILMORE LANE,OROVILLE,95966,04,Butte,Not Applicable,50,Open,1964-01-15,Long Term Care Facility,Skilled Nursing Facility,39.50808580,-121.54064720
206044003,OROVILLE HOSPITAL POST-ACUTE CENTER,230000022,Distinct Part Facility,1000 EXECUTIVE PARKWAY,OROVILLE,95966,04,Butte,None,126,Open,2021-05-06,Hospital,General Acute Care Hospital,39.50634950,-121.53926470
206044005,ARBOR POST ACUTE,230000156,Parent Facility,1200 SPRINGFIELD DRIVE,CHICO,95928,04,Butte,Not Applicable,144,Open,1988-02-23,Long Term Care Facility,Skilled Nursing Facility,39.73305990,-121.80426240
206044028,CALIFORNIA PARK REHABILITATION HOSPITAL,230000237,Parent Facility,2850 SIERRA SUNRISE TERRACE,CHICO,95928,04,Butte,Not Applicable,90,Open,1995-03-01,Long Term Care Facility,Skilled Nursing Facility,39.74586020,-121.78544330
206044159,COUNTRY CREST POST-ACUTE,230000351,Parent Facility,50 CONCORDIA LANE,OROVILLE,95966,04,Butte,Not Applicable,59,Open,2003-03-26,Long Term Care Facility,Skilled Nursing Facility,39.49575400,-121.51854800
206044160,ADVENTIST HEALTH HOME CARE SERVICES,230000355,Parent Facility,1289 Bille Rd,Paradise,95969,04,Butte,Not Applicable,6,Suspense,2019-04-24,Long Term Care Facility,Hospice Facility,39.77176900,-121.59857990
206051802,GOLDEN SAN ANDREAS CARE CENTER,030000135,Parent Facility,900 MOUNTAIN RANCH ROAD,SAN ANDREAS,95249,05,Calaveras,Not Applicable,99,Open,1969-12-01,Long Term Care Facility,Skilled Nursing Facility,38.18937450,-120.66892100
206061068,ALMOND VIEW CARE CENTER,230000132,Parent Facility,1224 E STREET,WILLIAMS,95987,06,Colusa,Not Applicable,99,Open,1966-02-01,Long Term Care Facility,Skilled Nursing Facility,39.15289140,-122.15673170
206070257,MONTE NIDO EAST BAY,550005709,Parent Facility,1776 IVANHOE AVENUE,LAFAYETTE,94549,07,Contra Costa,Not Applicable,10,Open,2020-09-02,Long Term Care Facility,Congregate Living Health Facility,37.93337040,-122.10067910
206070892,ALHAMBRA POST ACUTE,140000303,Parent Facility,331 ILENE STREET,MARTINEZ,94553,07,Contra Costa,Not Applicable,44,Open,1962-05-01,Long Term Care Facility,Skilled Nursing Facility,38.00837340,-122.13334290
206070893,DELTA VIEW POST ACUTE,140000069,Parent Facility,1210 A STREET,ANTIOCH,94509,07,Contra Costa,Not Applicable,99,Open,1965-02-21,Long Term Care Facility,Skilled Nursing Facility,38.00904680,-121.80686160
206070896,BAYBERRY SKILLED NURSING & HEALTHCARE CENTER,140000071,Parent Facility,1800 ADOBE STREET,CONCORD,94520,07,Contra Costa,Not Applicable,99,Open,1971-01-27,Long Term Care Facility,Skilled Nursing Facility,37.97693530,-122.03888700
206070905,SAN PABLO HEALTHCARE & WELLNESS CENTER,140000079,Parent Facility,13328 SAN PABLO AVENUE,SAN PABLO,94806,07,Contra Costa,Not Applicable,108,Open,1965-09-03,Long Term Care Facility,Skilled Nursing Facility,37.95455440,-122.33364260
206070932,CREEKSIDE HEALTHCARE CENTER,140000547,Parent Facility,1900 CHURCH LANE,SAN PABLO,94806,07,Contra Costa,Not Applicable,80,Open,1962-05-28,Long Term Care Facility,Skilled Nursing Facility,37.95676450,-122.34056260
206070933,MORAGA POST ACUTE,140000093,Parent Facility,348 RHEEM BOULEVARD,MORAGA,94556,07,Contra Costa,Not Applicable,49,Open,1965-05-17,Long Term Care Facility,Skilled Nursing Facility,37.86097940,-122.12877290
206070935,DANVILLE POST-ACUTE REHAB,140000095,Parent Facility,336 DIABLO ROAD,DANVILLE,94526,07,Contra Costa,Not Applicable,54,Open,1964-10-20,Long Term Care Facility,Skilled Nursing Facility,37.82353090,-121.99698330
